OVERALL_RATING,POTENTIAL,VALUE,WAGE,HEIGHT,KIT_NUMBER,WEAK_FOOT,SKILL_MOVES,RELEASE_CLAUSE,POSITION,ATTACKING,SKILL,MOVEMENT,POWER,MENTALITY,DEFENDING,GOALKEEPING,AGE,PREFERRED_FOOT_Left,PREFERRED_FOOT_Right
72,72,2.3,7.0,172,77,3,3,4.0,RM,63,62,82,64,61,47,12,30,False,True
76,76,6.5,24.0,170,15,3,4,13.7,RB,73,66,76,68,68,74,11,32,False,True
71,72,1.8,12.0,185,7,3,2,4.1,CB,49,48,48,60,56,70,11,30,False,True
70,70,1.1,7.0,185,23,2,1,1.7,GK,20,23,50,43,34,17,70,31,False,True
75,75,5.5,16.0,178,8,3,3,7.7,CM,64,74,72,70,70,66,10,32,False,True
72,72,1.1,9.0,188,30,3,2,1.7,ST,66,50,68,73,62,22,12,36,True,False
65,65,600.0,3.0,187,4,3,2,810.0,CB,45,46,57,59,48,63,11,30,False,True
68,68,1.2,4.0,183,34,4,3,2.1,ST,65,55,70,71,55,15,9,30,False,True
72,72,2.5,33.0,184,26,3,3,0.0,CM,70,72,65,69,69,70,10,29,False,True
70,70,1.7,26.0,183,18,4,4,0.0,ST,65,63,80,70,61,38,9,29,False,True
74,74,4.5,35.0,176,77,3,3,7.7,CM,60,67,71,70,70,72,11,28,False,True
59,59,220.0,4.0,180,31,3,3,385.0,ST,56,54,69,64,56,38,12,31,False,True
74,74,3.6,19.0,179,15,3,3,0.0,ST,70,63,74,74,68,39,13,32,False,True
74,74,4.2,70.0,163,21,4,3,8.0,RW,61,72,83,62,68,50,13,29,False,True
70,70,1.6,12.0,180,8,2,3,2.6,CM,59,71,72,72,62,60,13,29,True,False
73,73,2.6,18.0,185,3,3,3,4.7,LWB,65,67,64,75,62,76,11,32,True,False
72,72,2.0,23.0,178,60,1,3,4.0,LB,58,73,72,74,66,69,12,32,True,False
73,73,3.0,29.0,188,7,4,4,5.7,CM,64,74,72,70,67,57,12,31,True,False
75,75,625.0,6.0,191,1,3,1,875.0,GK,23,28,46,49,36,16,75,36,False,True
76,76,8.0,66.0,181,30,1,4,15.2,RM,72,78,74,69,68,39,10,28,True,False
71,71,1.9,23.0,175,17,3,3,3.6,CM,64,60,77,78,65,68,13,29,False,True
78,78,11.5,58.0,184,34,4,2,21.9,CB,62,60,68,66,65,80,9,31,False,True
72,72,2.4,24.0,180,27,5,4,4.0,CF,65,73,75,74,63,35,11,30,False,True
70,70,1.4,11.0,180,17,2,3,2.7,RWB,57,59,74,69,65,68,9,32,False,True
64,65,550.0,3.0,190,5,2,2,729.0,CB,43,39,47,62,50,61,12,30,False,True
68,68,1.2,4.0,193,11,4,2,1.7,ST,64,56,60,75,56,23,13,30,False,True
72,72,2.3,7.0,197,9,4,3,2.9,ST,67,57,51,76,61,28,29,32,False,True
73,73,3.3,19.0,188,26,4,3,0.0,ST,68,59,56,77,70,39,13,29,False,True
77,77,10.5,38.0,181,11,4,3,20.0,CAM,74,78,71,78,72,54,12,30,True,False
67,67,975.0,1.0,179,23,3,3,1.5,CM,59,62,71,70,63,63,13,31,False,True
78,78,9.5,28.0,185,14,4,3,17.1,LB,67,72,69,73,73,79,11,33,True,False
78,78,12.5,27.0,180,77,3,3,17.5,RB,61,72,79,80,69,77,10,31,False,True
71,71,1.6,3.0,176,8,3,3,0.0,CDM,58,70,75,70,71,64,11,29,False,True
71,71,1.5,6.0,180,7,3,3,1.9,CM,68,70,62,75,72,51,11,33,True,False
71,71,900.0,6.0,192,3,2,3,1.1,CB,47,43,45,50,58,74,14,34,False,True
73,73,2.9,12.0,170,11,3,3,4.4,CAM,64,75,74,55,59,30,10,31,False,True
69,69,150.0,2.0,190,1,3,1,240.0,GK,18,19,53,50,26,21,68,36,True,False
71,72,1.8,7.0,189,20,4,2,3.3,CB,48,45,54,57,53,72,13,29,False,True
64,64,450.0,1.0,186,21,2,2,698.0,CM,50,57,67,57,61,60,12,34,False,True
74,74,3.5,20.0,196,6,3,2,7.0,CB,58,54,53,64,65,73,11,30,False,True
75,75,5.5,20.0,181,21,5,3,12.1,CM,61,71,67,72,70,72,9,30,False,True
71,71,1.5,4.0,176,5,3,3,1.9,CM,59,68,71,71,66,58,13,33,False,True
70,70,1.3,8.0,184,9,3,3,2.1,LM,63,72,74,67,58,30,10,32,True,False
66,66,230.0,2.0,185,21,2,2,311.0,CB,55,50,53,68,63,65,11,37,False,True
68,68,625.0,5.0,182,22,3,2,1.0,RB,57,64,68,67,64,65,11,34,False,True
76,76,7.5,34.0,175,28,4,3,14.3,RW,70,76,74,74,73,63,12,30,False,True
69,69,1.3,13.0,185,3,2,2,2.5,LB,54,54,64,63,53,69,10,30,True,False
63,63,475.0,4.0,178,7,4,3,831.0,RM,56,60,71,69,60,53,13,29,True,False
69,69,975.0,4.0,184,2,3,2,1.7,LB,60,61,59,72,62,66,13,34,True,False
67,67,1.0,6.0,185,9,4,3,1.8,ST,57,52,73,71,53,21,11,30,False,True
62,62,375.0,1.0,175,14,3,3,656.0,RWB,54,58,73,64,55,56,12,28,False,True
69,69,1.4,9.0,173,27,4,3,1.8,RW,59,63,82,65,61,26,12,30,False,True
66,66,400.0,500.0,187,6,2,2,860.0,CB,52,49,54,52,51,69,11,34,True,False
74,74,4.1,22.0,174,25,4,3,8.2,CAM,66,77,76,72,68,51,13,32,False,True
75,75,5.0,20.0,170,77,3,3,10.0,LB,70,75,74,71,67,73,14,29,True,False
69,69,1.2,5.0,173,22,3,3,1.7,CDM,58,65,76,73,67,64,11,29,False,True
73,73,3.0,17.0,181,20,3,3,6.0,RM,71,67,69,80,70,62,11,30,False,True
76,76,3.7,19.0,183,13,2,1,8.1,GK,20,19,54,48,32,15,75,33,False,True
72,72,1.1,17.0,182,2,4,4,1.8,RW,71,69,73,72,67,35,11,36,True,False
69,69,1.4,9.0,168,21,3,3,2.7,CAM,62,70,73,55,63,47,12,30,False,True
73,73,3.0,44.0,178,25,4,3,5.4,ST,70,67,76,70,68,49,13,30,False,True
74,74,3.5,21.0,188,2,2,2,7.4,CB,50,63,65,62,61,74,14,30,True,False
61,61,325.0,2.0,183,7,4,3,569.0,RM,53,56,71,62,49,36,12,31,False,True
74,74,475.0,7.0,179,1,3,1,713.0,GK,17,23,58,50,35,17,73,37,False,True
69,70,1.7,7.0,178,20,3,3,3.4,LM,64,62,75,70,62,38,12,27,False,True
73,73,3.0,17.0,181,26,4,3,0.0,CM,71,73,72,71,73,68,10,29,False,True
70,70,1.0,3.0,186,23,3,2,1.6,CB,48,43,56,60,52,71,11,34,False,True
67,67,950.0,9.0,187,32,2,2,1.5,CB,48,50,58,60,53,66,11,29,True,False
77,77,9.5,30.0,171,18,2,3,20.0,LB,67,71,80,74,70,73,11,31,True,False
65,65,600.0,2.0,184,27,3,2,1.1,CB,42,40,51,50,48,67,12,31,False,True
70,70,1.3,17.0,174,11,4,3,2.5,ST,66,64,77,65,57,20,10,33,False,True
66,66,875.0,4.0,185,42,3,2,1.2,ST,57,48,70,73,54,25,10,30,False,True
75,75,3.6,19.0,191,89,2,2,7.2,CB,59,53,54,68,62,76,12,34,True,False
64,64,575.0,3.0,175,29,3,3,0.0,LM,58,60,76,55,58,53,10,30,False,True
77,77,9.0,72.0,181,33,3,3,17.1,CB,66,69,70,68,69,79,9,30,True,False
69,69,1.3,9.0,180,29,3,3,2.3,LB,54,57,68,61,59,67,5,29,True,False
70,70,1.4,24.0,179,4,4,3,2.7,RB,61,68,75,67,66,65,12,29,False,True
71,71,1.2,8.0,184,21,3,2,2.2,CB,63,56,60,66,58,73,11,34,False,True
64,64,500.0,2.0,188,18,2,2,875.0,CB,47,47,73,63,49,63,12,30,True,False
77,79,9.0,16.0,189,38,3,1,18.7,GK,18,21,54,49,29,20,77,29,False,True
73,73,2.6,41.0,172,6,2,3,4.9,LB,71,72,75,77,70,68,12,31,True,False
66,66,850.0,4.0,173,25,3,3,1.2,ST,62,58,79,68,56,30,14,31,False,True
73,74,3.5,18.0,178,20,3,4,0.0,CM,63,72,73,67,68,68,9,28,False,True
74,74,2.9,16.0,181,6,2,2,6.4,CB,62,56,64,64,63,75,13,33,True,False
73,73,2.4,850.0,186,19,3,3,5.3,CAM,68,70,71,71,73,67,12,33,False,True
75,76,6.5,10.0,170,11,3,3,10.2,CF,70,70,87,73,69,41,14,28,False,True
74,74,4.5,43.0,185,19,3,4,8.6,CM,66,72,62,59,72,70,11,28,True,False
65,65,525.0,2.0,183,3,3,3,814.0,LB,50,52,64,62,52,65,10,33,True,False
75,75,6.0,40.0,185,9,3,3,11.4,ST,70,67,73,75,69,33,10,30,True,False
66,66,800.0,3.0,195,4,3,2,1.4,CDM,55,56,51,69,59,63,11,28,False,True
68,71,1.2,5.0,195,1,2,1,2.2,GK,23,22,40,40,27,11,68,28,True,False
62,62,275.0,2.0,194,1,2,1,481.0,GK,24,23,50,44,30,18,61,30,False,True
76,76,7.0,23.0,177,8,4,4,12.6,RWB,68,69,81,66,70,71,12,29,False,True
68,69,1.1,5.0,187,4,3,2,1.8,CB,48,47,52,57,54,67,10,30,False,True
66,66,600.0,2.0,170,8,4,3,900.0,CDM,61,69,60,64,66,61,11,33,False,True
76,76,4.7,6.0,187,10,3,4,7.5,CAM,76,78,53,71,75,53,12,34,True,False
71,71,1.5,3.0,182,7,4,3,2.4,CM,60,65,75,78,72,62,13,32,False,True
75,75,2.8,47.0,198,25,2,1,5.3,GK,19,23,41,45,32,17,76,33,False,True
65,65,750.0,1.0,175,11,3,3,938.0,LM,56,61,68,58,59,50,13,29,False,True
70,70,1.6,16.0,190,9,2,2,2.9,ST,65,53,53,67,61,25,11,32,False,True
64,64,300.0,2.0,193,18,3,1,435.0,GK,17,20,43,44,24,18,64,33,False,True
73,73,2.9,52.0,184,17,3,3,5.5,RB,62,69,66,69,64,76,12,29,False,True
65,65,675.0,1.0,174,16,4,3,844.0,CM,62,58,74,74,63,63,12,31,False,True
75,75,4.8,64.0,188,6,3,2,9.1,CB,50,43,52,59,50,75,12,30,False,True
71,71,1.7,31.0,173,15,4,3,0.0,LB,63,68,74,74,66,69,13,30,True,False
78,78,10.0,54.0,173,25,4,3,17.0,RB,77,76,80,72,74,74,10,32,False,True
75,75,4.8,18.0,172,20,3,3,10.1,RB,56,67,78,65,70,70,11,31,False,True
71,71,1.3,650.0,185,8,3,3,2.9,CDM,63,66,64,71,70,67,12,32,False,True
75,75,4.8,28.0,182,3,2,3,8.2,RWB,63,64,72,69,69,71,11,31,False,True
65,65,600.0,2.0,170,19,1,3,960.0,ST,62,68,82,75,54,16,10,32,True,False
72,72,2.4,12.0,173,10,4,3,3.6,LW,59,69,82,67,57,25,9,30,False,True
68,68,1.0,4.0,182,20,3,2,1.6,CDM,53,67,62,72,66,59,11,31,True,False
73,73,3.0,14.0,185,19,3,3,6.0,ST,67,59,71,73,58,17,13,31,False,True
71,71,1.6,21.0,183,3,3,3,3.0,LB,56,64,69,63,60,69,8,30,True,False
75,75,4.8,16.0,184,29,4,4,9.4,ST,69,62,69,76,67,27,12,32,True,False
71,71,1.5,6.0,175,13,3,3,2.3,CM,66,74,73,59,70,57,11,33,True,False
70,70,1.7,10.0,185,10,3,4,2.1,LW,64,71,74,65,59,29,11,29,False,True
71,71,1.9,14.0,181,7,5,4,0.0,LM,65,72,71,62,61,33,13,29,False,True
64,64,600.0,4.0,173,10,4,4,810.0,CAM,58,63,70,65,54,27,12,29,True,False
72,72,2.0,15.0,178,27,3,3,4.0,RB,62,72,71,68,71,70,10,32,False,True
76,76,2.4,16.0,188,1,3,1,4.6,GK,18,23,52,50,35,19,75,34,False,True
71,71,1.9,11.0,198,93,3,3,2.8,ST,66,53,53,72,61,27,11,30,True,False
70,71,1.9,7.0,173,21,5,4,3.2,RM,58,70,77,49,51,22,8,27,False,True
79,79,11.5,19.0,180,13,3,1,25.3,GK,19,20,52,44,34,18,78,31,False,True
67,67,875.0,6.0,177,23,2,3,1.4,RB,54,61,71,58,64,65,13,31,False,True
74,74,2.9,16.0,187,30,2,1,4.4,GK,20,30,47,50,34,17,75,30,True,False
67,67,475.0,3.0,189,3,2,2,831.0,CB,61,62,57,67,60,68,10,34,True,False
70,70,1.6,7.0,185,9,4,3,2.5,ST,64,70,69,72,63,32,10,30,False,True
71,71,1.8,12.0,177,17,3,3,3.6,RM,65,71,76,67,57,19,12,31,True,False
66,66,450.0,2.0,180,2,3,2,810.0,RB,54,58,61,64,60,66,12,35,False,True
72,72,2.0,32.0,178,20,3,3,3.3,RB,69,66,75,72,71,67,12,31,False,True
64,65,600.0,3.0,196,24,3,2,1.1,CB,44,39,40,54,50,64,12,28,False,True
75,76,4.3,15.0,188,30,3,1,8.9,GK,16,17,47,42,30,11,74,30,False,True
70,70,1.4,7.0,181,18,4,3,2.2,CDM,60,75,64,60,69,73,10,31,False,True
66,66,750.0,500.0,174,7,3,4,1.6,RWB,60,71,76,63,63,58,11,30,False,True
73,73,3.2,15.0,189,8,3,3,4.6,CM,69,73,73,77,70,66,11,29,True,False
84,84,29.0,74.0,187,15,3,2,59.5,CB,51,50,64,63,63,87,14,32,False,True
71,71,1.8,7.0,187,20,4,3,2.6,ST,67,71,71,75,68,60,10,31,False,True
63,63,375.0,2.0,184,16,2,3,506.0,RM,58,56,66,64,60,61,13,33,False,True
73,73,3.0,9.0,180,11,4,3,4.4,ST,68,72,71,74,64,51,11,30,False,True
73,73,2.6,32.0,185,3,2,3,4.9,CB,60,67,68,71,66,73,11,30,True,False
67,67,725.0,3.0,199,18,2,1,1.3,GK,21,20,38,44,25,14,66,30,False,True
67,67,925.0,8.0,180,16,2,3,0.0,RB,53,60,69,60,61,63,12,30,False,True
67,67,1.0,2.0,173,7,3,3,1.3,RM,59,60,82,70,62,50,11,30,False,True
60,60,250.0,2.0,191,28,3,3,438.0,ST,55,53,62,68,55,40,10,30,False,True
74,74,3.5,24.0,185,5,3,2,6.7,CB,55,52,66,67,57,72,10,31,False,True
73,73,1.6,800.0,173,33,3,3,3.5,RB,55,62,81,71,62,70,13,34,False,True
72,72,2.0,6.0,181,6,3,2,2.5,CDM,58,64,65,74,67,70,11,32,False,True
75,75,5.5,25.0,175,4,3,3,11.6,CM,61,65,74,63,70,74,10,30,False,True
78,78,9.5,43.0,196,13,3,1,0.0,GK,23,32,64,50,40,20,78,31,False,True
74,74,3.7,29.0,191,35,3,3,7.0,CDM,71,70,62,78,71,71,12,29,False,True
70,70,1.4,5.0,171,6,3,2,1.8,CDM,56,58,71,74,65,70,11,31,False,True
67,67,1.0,3.0,175,49,4,4,1.5,CAM,62,69,67,54,60,48,13,30,False,True
66,66,725.0,2.0,188,5,2,2,1.1,CB,47,45,53,67,54,60,11,30,False,True
68,68,1.2,500.0,179,46,2,4,2.6,LM,65,68,70,60,68,64,12,31,True,False
77,77,7.0,25.0,188,22,2,1,11.9,GK,14,16,49,46,24,13,75,31,False,True
74,74,4.1,24.0,189,10,3,3,6.2,CAM,74,76,63,74,65,38,10,31,False,True
75,75,625.0,24.0,198,1,3,1,1.1,GK,19,19,51,50,31,13,75,37,False,True
72,72,2.0,27.0,183,27,4,3,3.8,CDM,63,71,69,77,70,66,12,31,True,False
69,69,1.1,9.0,182,21,3,2,2.0,CB,57,49,68,62,62,67,12,31,False,True
79,79,15.5,55.0,185,3,3,3,26.4,LB,69,80,76,78,77,77,10,31,True,False
58,58,110.0,500.0,182,3,3,2,171.0,LB,52,57,55,63,52,57,11,34,True,False
80,80,20.5,49.0,177,27,3,3,39.0,CM,70,77,78,79,79,78,10,30,False,True
66,66,575.0,2.0,185,5,4,2,834.0,CB,53,58,70,66,60,64,14,32,False,True
70,70,1.7,5.0,173,14,3,4,2.5,LM,62,70,76,64,59,39,10,28,False,True
68,68,1.0,5.0,190,5,3,2,1.6,CB,47,39,50,63,54,67,10,31,False,True
67,67,675.0,2.0,188,18,2,1,1.0,GK,18,20,43,42,28,12,67,32,False,True
69,69,975.0,8.0,177,14,2,4,1.5,LB,66,70,67,68,67,65,12,33,True,False
78,78,12.0,72.0,186,30,3,2,0.0,CB,67,69,55,72,69,78,11,30,False,True
69,69,1.4,9.0,183,7,3,3,2.7,ST,63,62,70,73,60,24,8,30,False,True
74,74,2.6,1.0,186,27,3,3,5.7,CM,72,77,62,74,77,73,11,34,False,True
64,64,475.0,2.0,188,29,3,2,689.0,ST,62,57,53,64,59,30,10,34,False,True
74,74,3.5,8.0,175,6,2,3,5.3,CM,67,74,79,74,66,64,10,33,False,True
70,70,1.6,14.0,179,11,3,3,2.6,RM,61,65,76,67,61,38,8,31,False,True
70,70,1.1,5.0,183,7,3,3,1.7,CDM,58,64,63,73,65,67,13,33,False,True
66,66,825.0,500.0,184,11,3,3,1.8,RM,63,58,77,74,61,27,12,31,False,True
67,67,750.0,3.0,170,16,4,3,1.3,LWB,60,63,75,66,60,63,13,33,True,False
70,72,1.4,7.0,193,1,3,1,2.8,GK,19,19,42,44,30,13,70,30,True,False
68,68,775.0,4.0,185,9,3,3,1.2,ST,66,58,60,76,64,37,12,35,False,True
61,61,160.0,1.0,188,35,2,1,240.0,GK,20,20,47,48,25,14,62,34,False,True
74,74,3.8,23.0,187,21,3,3,6.5,RWB,63,64,71,74,66,73,11,30,False,True
65,65,350.0,2.0,188,1,2,1,525.0,GK,17,19,40,43,30,16,66,34,False,True
74,74,3.3,17.0,177,22,3,3,6.9,RM,65,68,77,70,70,65,10,34,False,True
77,77,10.5,41.0,170,10,4,5,17.9,CAM,69,79,83,72,69,50,10,31,False,True
71,71,1.5,6.0,192,5,3,2,1.9,CB,55,52,57,68,63,71,11,31,False,True
70,70,1.4,2.0,167,19,3,3,1.8,RB,52,59,71,72,59,70,9,31,False,True
73,73,2.6,35.0,186,7,3,4,4.7,ST,66,62,73,75,67,48,9,32,True,False
69,69,1.1,17.0,170,21,3,3,2.1,ST,67,65,76,64,66,38,10,33,False,True
71,71,1.9,19.0,192,25,2,2,3.6,CM,62,63,64,68,68,68,9,29,False,True
74,74,3.6,41.0,185,3,2,2,0.0,CB,53,64,55,62,59,75,12,29,False,True
62,62,190.0,1.0,184,23,3,2,333.0,CB,53,51,65,63,57,61,14,35,False,True
71,71,1.9,18.0,181,9,3,3,4.0,ST,68,68,68,72,52,24,13,31,True,False
72,72,1.6,16.0,190,13,3,1,0.0,GK,14,18,47,45,22,14,70,31,False,True
67,67,1.1,12.0,182,11,4,4,2.1,RM,57,67,73,64,59,52,13,28,False,True
77,77,11.0,32.0,176,17,4,3,0.0,CF,71,79,85,65,62,30,10,30,False,True
74,74,3.5,56.0,199,23,4,2,6.7,CB,52,54,39,68,64,74,13,31,False,True
71,71,1.8,6.0,182,17,4,4,2.5,ST,64,69,82,71,61,41,11,31,False,True
64,64,300.0,950.0,191,1,2,1,375.0,GK,18,19,33,44,29,14,64,32,False,True
73,73,1.9,6.0,177,8,4,3,2.4,CM,64,73,69,73,72,64,13,35,False,True
77,77,8.5,29.0,190,31,4,2,14.5,CB,51,48,50,61,58,80,12,31,False,True
64,64,475.0,2.0,181,11,2,3,831.0,RW,58,54,78,64,53,46,13,32,False,True
74,74,3.7,27.0,183,20,3,3,7.8,RB,64,61,71,72,65,73,10,30,False,True
69,69,1.4,5.0,180,19,3,3,2.1,ST,67,56,67,67,60,25,9,32,False,True
69,69,1.2,5.0,177,8,3,3,1.5,CDM,56,62,64,77,62,66,11,30,False,True
64,64,575.0,4.0,178,23,3,3,1.0,RW,55,56,80,58,53,36,10,30,False,True
74,74,3.0,8.0,180,6,3,2,4.5,CDM,57,64,62,70,67,68,13,33,False,True
68,68,650.0,18.0,193,90,2,1,1.2,GK,15,17,40,44,26,13,66,33,False,True
79,79,14.5,29.0,183,18,3,2,30.5,CDM,60,65,57,71,73,78,13,32,False,True
68,68,800.0,4.0,179,6,3,3,1.2,CDM,64,62,61,73,65,70,10,33,False,True
70,70,1.6,6.0,185,11,3,4,2.0,ST,71,67,55,69,66,32,12,31,False,True
79,79,11.5,24.0,190,1,2,1,23.0,GK,21,24,44,48,33,15,78,31,False,True
76,76,7.5,69.0,181,26,4,4,14.3,CAM,70,76,70,69,70,60,10,29,False,True
73,73,2.4,36.0,185,7,4,3,0.0,LM,71,72,68,70,64,38,13,34,False,True
74,74,3.5,10.0,174,27,2,4,4.7,CAM,70,77,62,62,73,54,14,33,True,False
74,74,3.5,8.0,184,28,3,2,5.1,CB,54,55,65,77,65,72,13,32,False,True
64,64,475.0,1.0,172,91,4,3,594.0,RW,57,56,78,67,59,44,9,32,False,True
67,67,925.0,9.0,180,19,3,3,1.4,RB,61,58,70,68,63,65,11,30,False,True
74,74,2.9,35.0,186,5,3,2,4.9,CB,57,58,55,64,62,77,10,32,True,False
72,72,2.0,17.0,190,3,2,2,3.2,CB,49,48,57,59,60,72,10,30,False,True
70,70,850.0,4.0,191,1,2,1,1.2,GK,19,20,43,43,25,20,70,32,False,True
68,68,800.0,10.0,189,1,3,1,1.5,GK,21,24,48,42,31,13,68,31,False,True
79,79,14.5,13.0,183,18,3,2,20.3,CB,63,63,65,79,68,81,9,31,False,True
79,79,9.5,13.0,198,1,1,1,14.3,GK,15,17,35,45,31,15,77,33,False,True
72,72,2.3,12.0,179,10,5,4,3.7,CAM,65,74,78,61,58,28,13,30,False,True
71,71,1.8,20.0,175,12,4,3,3.4,LW,65,68,75,63,56,37,11,32,False,True
76,76,7.5,26.0,184,27,4,3,15.0,CM,65,70,75,75,73,74,14,31,False,True
65,65,575.0,4.0,181,9,4,3,863.0,ST,66,58,55,60,58,30,14,33,False,True
61,61,275.0,3.0,183,4,3,2,481.0,RB,53,55,59,65,58,60,11,32,False,True
69,69,1.2,6.0,175,6,2,3,0.0,CDM,59,66,67,71,68,69,11,32,True,False
75,75,5.5,26.0,185,13,3,3,9.9,CAM,73,77,72,74,66,37,10,32,True,False
71,71,1.3,13.0,197,40,2,1,2.3,GK,15,19,42,47,28,14,69,31,False,True
69,69,1.2,19.0,185,6,3,2,2.3,CB,42,42,53,56,53,70,13,30,True,False
71,71,2.0,16.0,172,9,4,3,3.0,ST,69,68,85,69,61,30,11,29,False,True
74,74,3.5,11.0,174,12,3,4,5.4,RM,64,69,86,71,67,50,13,32,True,False
79,79,18.0,42.0,175,9,4,3,37.8,ST,76,78,79,70,65,30,11,30,False,True
71,71,1.9,15.0,174,7,3,3,2.9,ST,68,66,76,71,60,27,12,31,False,True
69,69,1.3,33.0,185,8,3,3,0.0,CM,68,70,63,72,66,68,10,31,False,True
69,69,700.0,3.0,186,1,2,1,1.1,GK,19,22,54,40,24,22,69,33,False,True
72,72,1.5,9.0,188,16,3,2,2.4,CB,48,50,60,60,58,73,11,33,False,True
72,72,2.3,38.0,175,49,3,4,4.1,RW,67,66,77,66,63,52,10,32,False,True
64,64,475.0,3.0,191,5,2,2,831.0,CB,42,41,49,61,48,64,11,31,True,False
81,81,12.5,65.0,190,72,4,5,21.3,CF,76,83,77,67,70,33,11,35,True,False
68,68,1.2,5.0,181,8,3,3,2.2,CM,65,66,64,77,66,64,11,30,False,True
70,70,1.3,8.0,185,18,3,3,2.5,CDM,64,62,74,78,64,69,11,31,False,True
67,68,975.0,3.0,197,3,3,2,1.3,CB,43,41,40,56,50,66,11,29,False,True
75,75,3.0,17.0,186,40,3,1,6.0,GK,15,22,45,47,31,14,75,32,True,False
63,63,475.0,5.0,185,7,2,2,831.0,CM,55,58,66,73,60,59,12,30,False,True
73,73,2.5,22.0,185,6,3,3,4.5,CDM,65,71,66,77,71,69,11,31,False,True
76,76,6.5,46.0,178,15,2,3,12.4,CDM,68,67,79,76,72,76,9,31,True,False
67,67,875.0,1.0,185,25,2,3,1.1,RB,60,61,67,64,61,66,13,31,False,True
65,65,700.0,1.0,180,9,3,2,1.1,ST,62,58,57,70,61,36,12,32,False,True
68,68,1.2,10.0,186,11,3,2,1.9,CAM,68,62,68,72,59,33,13,31,False,True
70,70,1.3,9.0,182,28,3,3,2.1,ST,70,71,74,72,68,34,11,32,False,True
74,74,3.6,53.0,172,12,4,3,0.0,RB,64,70,73,68,69,74,12,32,False,True
70,71,1.5,18.0,184,22,3,2,3.0,CB,51,49,68,71,60,70,8,30,False,True
70,70,1.4,17.0,180,2,4,3,2.7,RWB,53,60,69,68,60,68,12,32,False,True
76,76,6.0,27.0,184,23,3,2,12.6,CB,63,66,67,64,66,78,13,32,False,True
72,72,1.2,4.0,186,47,4,3,1.9,CDM,65,68,59,69,69,68,11,34,False,True
65,65,575.0,2.0,190,24,2,2,891.0,CB,40,41,42,55,53,65,13,32,False,True
76,76,6.5,24.0,180,5,4,3,11.7,RWB,74,73,77,75,72,70,12,32,False,True
61,61,325.0,2.0,178,10,4,3,569.0,CM,54,61,71,62,58,55,9,31,False,True
78,78,14.0,74.0,178,18,3,3,26.6,ST,75,72,76,76,72,39,12,31,False,True
72,72,2.3,25.0,175,7,3,3,4.6,RM,63,69,79,65,56,41,11,32,False,True
67,67,725.0,5.0,188,7,3,3,1.3,CDM,63,68,58,71,65,64,11,32,False,True
67,67,825.0,2.0,195,39,3,2,1.0,CB,46,42,39,55,52,65,13,32,False,True
73,73,1.4,22.0,182,20,4,3,2.5,RM,71,75,71,76,74,69,11,35,False,True
68,68,1.0,2.0,165,11,2,4,1.6,RM,57,67,74,62,55,32,10,33,True,False
71,71,1.4,6.0,179,11,2,3,2.5,LB,63,68,70,68,65,70,9,32,True,False
65,65,575.0,2.0,188,12,3,3,863.0,ST,60,61,64,70,59,39,11,33,False,True
73,73,2.0,23.0,184,8,4,3,3.8,CDM,67,72,63,67,74,71,12,33,False,True
73,73,1.5,13.0,178,18,2,3,2.3,CDM,73,72,63,69,72,68,12,34,False,True
79,80,13.5,78.0,188,36,3,1,24.0,GK,18,21,54,46,31,17,78,31,False,True
65,65,700.0,5.0,191,9,4,2,1.3,ST,57,48,52,72,56,35,10,32,False,True
68,68,1.0,15.0,180,25,4,3,1.9,CDM,65,71,74,74,67,64,14,32,False,True
75,75,0.0,0.0,186,11,4,4,0.0,ST,73,69,73,77,72,42,11,32,False,True
68,68,825.0,12.0,183,3,3,3,1.6,CB,57,61,63,66,63,66,12,32,True,False
71,71,1.6,8.0,179,11,4,3,2.0,LW,66,69,71,64,63,33,10,32,False,True
73,73,2.1,16.0,180,90,4,2,4.2,CDM,55,62,60,68,66,72,13,33,False,True
74,75,3.2,15.0,191,21,3,1,6.3,GK,19,22,47,44,27,12,73,31,False,True
65,65,220.0,1.0,178,33,3,3,319.0,RB,59,65,63,62,60,63,10,36,False,True
73,73,2.5,16.0,179,29,3,4,5.0,LM,68,72,70,65,64,39,11,32,False,True
77,77,4.9,27.0,178,14,3,3,10.3,RM,66,75,75,72,69,64,11,35,False,True
71,71,1.3,4.0,182,13,3,3,1.6,RB,63,67,76,75,68,64,14,33,False,True
67,67,825.0,5.0,191,4,3,2,1.0,CB,60,56,54,71,61,66,12,32,False,True
72,72,1.9,18.0,182,24,3,3,3.4,CAM,65,68,70,60,64,52,9,33,False,True
71,71,1.8,850.0,181,11,3,3,4.0,ST,67,67,77,71,62,30,12,32,False,True
76,76,6.5,21.0,170,22,3,3,13.0,RB,64,68,81,76,70,73,12,30,False,True
75,75,5.5,21.0,186,23,3,3,9.9,ST,72,75,67,71,62,22,9,32,True,False
70,70,1.3,5.0,171,14,4,3,2.0,CB,64,69,72,63,69,71,12,30,False,True
74,74,2.7,22.0,178,7,4,3,5.7,ST,71,69,74,74,67,32,10,34,False,True
70,70,1.3,6.0,173,17,4,3,1.6,CM,60,68,69,63,69,66,11,34,False,True
74,74,3.5,53.0,167,24,3,3,6.7,CDM,59,69,72,64,67,75,13,31,False,True
73,73,2.5,31.0,187,5,3,2,4.8,CB,45,46,55,59,53,75,10,32,False,True
